LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf
30.0,278.0,279.0,30.0,16.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,91.501,0.0,172.69999999999982,172.69999999999982,-160.58500000000004,1,0.0,0.0,0.0,0.0,0.0,0.0,258.874,10,8,0
31.0,279.0,277.0,31.0,16.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,91.624,0.0,176.62900000000036,176.62900000000036,-164.29300000000012,1,0.0,0.0,0.0,0.0,0.0,0.0,350.498,10,8,0
32.0,279.0,279.0,32.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,91.155,0.0,179.98399999999992,179.98399999999992,-166.06899999999996,0,1.0,0.0,0.0,0.0,0.0,0.0,441.653,10,8,0
33.0,196.0,279.0,33.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,115.932,0.0,208.42100000000028,208.42100000000028,-193.7750000000001,0,0.0,0.0,0.0,1.0,0.0,0.0,557.585,10,8,0
34.0,255.0,214.0,34.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,120.551,0.0,206.69900000000007,206.69900000000007,-187.30099999999993,0,0.0,0.0,0.0,0.0,1.0,0.0,678.136,10,8,0
35.0,162.0,187.0,35.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,132.165,0.0,215.41600000000017,215.41600000000017,-195.68499999999995,0,0.0,0.0,0.0,0.0,1.0,0.0,810.301,10,8,0
36.0,238.0,188.0,36.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,132.165,0.0,210.69799999999987,210.69799999999987,-196.63799999999992,0,0.0,0.0,0.0,0.0,1.0,0.0,968.605,10,8,0
37.0,237.0,170.0,37.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,140.137,0.0,221.97800000000007,213.95200000000023,-205.5630000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,1108.742,10,8,0
38.0,235.0,201.0,38.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,132.933,0.0,217.00099999999975,205.86499999999978,-199.60399999999981,0,0.0,0.0,0.0,0.0,1.0,0.0,1241.675,10,8,0
40.0,280.0,180.0,1.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,102.035,0.0,179.02499999999964,163.0699999999997,-159.04399999999987,0,0.0,0.0,0.0,0.0,1.0,0.0,1467.911,10,8,0
41.0,284.0,269.0,2.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,89.339,0.0,136.36000000000058,118.47200000000066,-114.82999999999993,0,0.0,0.0,0.0,0.0,0.0,1.0,1557.25,10,8,0
42.0,285.0,283.0,3.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,86.764,0.0,137.8069999999998,121.4389999999994,-117.01099999999951,1,0.0,0.0,0.0,0.0,0.0,0.0,1644.014,10,8,0
43.0,285.0,292.0,4.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,88.505,0.0,143.23099999999977,127.77700000000004,-122.27399999999943,1,0.0,0.0,0.0,0.0,0.0,0.0,1732.519,10,8,0
44.0,281.0,291.0,5.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,93.574,0.0,150.01600000000053,115.76400000000012,-132.60600000000068,0,1.0,0.0,0.0,0.0,0.0,0.0,1826.093,10,8,0
45.0,276.0,276.0,6.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,96.259,0.0,153.40100000000075,115.61599999999999,-130.6810000000005,0,0.0,0.0,1.0,0.0,0.0,0.0,1922.352,10,8,0
47.0,274.0,190.0,47.0,14.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,127.226,0.0,182.55299999999988,179.29199999999946,-168.46000000000004,0,0.0,0.0,0.0,0.0,1.0,0.0,2191.323,10,8,0
48.0,278.0,216.0,48.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,106.416,0.0,172.46299999999974,148.71299999999974,-172.46299999999974,0,0.0,0.0,0.0,0.0,1.0,0.0,2297.739,10,8,0
49.0,279.0,258.0,49.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,101.743,0.0,173.76600000000053,105.47700000000077,-173.76600000000053,0,0.0,0.0,0.0,0.0,1.0,0.0,2399.482,10,8,0
50.0,220.0,256.0,50.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,122.853,0.0,172.88699999999972,85.93499999999949,-172.88699999999972,0,0.0,0.0,0.0,0.0,1.0,0.0,2522.335,10,8,0
51.0,281.0,190.0,51.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,127.663,0.0,176.27499999999964,79.42000000000007,-176.27499999999964,0,0.0,0.0,0.0,0.0,0.0,1.0,2649.998,10,8,0
52.0,284.0,223.0,52.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,98.747,0.0,177.79800000000068,84.96900000000005,-177.79800000000068,1,0.0,0.0,0.0,0.0,0.0,0.0,2748.745,10,8,0
53.0,284.0,250.0,53.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,94.582,0.0,180.5709999999999,89.0689999999995,-180.5709999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,2843.327,10,8,0
54.0,284.0,269.0,54.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,93.152,0.0,181.21599999999944,92.79299999999967,-181.21599999999944,1,0.0,0.0,0.0,0.0,0.0,0.0,2936.479,10,8,0
55.0,285.0,269.0,55.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,92.26,0.0,183.42500000000018,95.85800000000017,-183.42500000000018,1,0.0,0.0,0.0,0.0,0.0,0.0,3028.739,10,8,0
56.0,283.0,281.0,56.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,91.913,0.0,186.77899999999954,99.77499999999964,-186.77899999999954,1,0.0,0.0,0.0,0.0,0.0,0.0,3120.652,10,8,0
57.0,285.0,278.0,57.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,90.924,0.0,188.1859999999997,103.57299999999941,-188.1859999999997,1,0.0,0.0,0.0,0.0,0.0,0.0,3211.576,10,8,0
1.0,269.0,227.0,1.0,4.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,117.099,0.0,27.982,-11.380999999999986,28.67,0,0.0,1.0,0.0,0.0,0.0,0.0,769.63,11,9,0
5.0,260.0,186.0,5.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,143.648,0.0,0.0,-44.472999999999956,101.56000000000006,0,0.0,0.0,0.0,0.0,1.0,0.0,1400.907,11,9,0
6.0,247.0,180.0,6.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,140.423,0.0,0.0,-42.89999999999998,102.12300000000005,0,0.0,0.0,0.0,0.0,1.0,0.0,1541.33,11,9,0
7.0,274.0,218.0,7.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,137.108,0.0,0.0,-39.000999999999976,88.0329999999999,0,0.0,0.0,0.0,0.0,0.0,1.0,1678.438,11,9,0
8.0,277.0,276.0,8.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,96.278,0.0,0.0,-40.91300000000001,92.27700000000004,1,0.0,0.0,0.0,0.0,0.0,0.0,1774.716,11,9,0
9.0,279.0,281.0,9.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,94.638,0.0,0.0,-41.208000000000084,95.6880000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,1869.354,11,9,0
10.0,279.0,280.0,10.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.13,0.0,0.0,-42.61699999999996,100.03199999999993,1,0.0,0.0,0.0,0.0,0.0,0.0,1961.484,11,9,0
11.0,278.0,278.0,11.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.189,0.0,0.0,-44.67900000000009,103.53899999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,2053.673,11,9,0
12.0,280.0,284.0,12.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,91.778,0.0,0.0,-46.437000000000126,106.33799999999997,1,0.0,0.0,0.0,0.0,0.0,0.0,2145.451,11,9,0
13.0,280.0,279.0,13.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,91.318,0.0,0.0,-47.31700000000001,108.95600000000013,1,0.0,0.0,0.0,0.0,0.0,0.0,2236.769,11,9,0
14.0,281.0,282.0,14.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.795,0.0,0.0,-48.97000000000003,111.6869999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,2327.564,11,9,0
15.0,281.0,281.0,15.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.226,0.0,0.0,-50.58999999999992,115.16399999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,2417.79,11,9,0
16.0,282.0,281.0,16.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,89.952,0.0,0.0,-52.47000000000003,119.16300000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,2507.742,11,9,0
17.0,281.0,284.0,17.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.264,0.0,0.0,-54.707999999999856,123.63599999999997,1,0.0,0.0,0.0,0.0,0.0,0.0,2598.006,11,9,0
18.0,281.0,283.0,18.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.146,0.0,0.0,-57.17599999999993,128.79899999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,2688.152,11,9,0
19.0,281.0,283.0,19.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.551,0.0,0.0,-58.486000000000104,134.5139999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,2778.703,11,9,0
20.0,281.0,289.0,20.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.71,0.0,0.0,-59.5319999999997,138.1959999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,2869.413,11,9,0
21.0,281.0,287.0,21.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.234,0.0,0.0,-60.45699999999988,141.35300000000007,1,0.0,0.0,0.0,0.0,0.0,0.0,2959.647,11,9,0
22.0,283.0,283.0,22.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.3,0.0,0.0,-60.85200000000032,144.58600000000024,1,0.0,0.0,0.0,0.0,0.0,0.0,3049.947,11,9,0
23.0,283.0,288.0,23.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,89.922,0.0,0.0,-62.48100000000022,148.00199999999995,1,0.0,0.0,0.0,0.0,0.0,0.0,3139.869,11,9,0
24.0,284.0,287.0,24.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,89.687,0.0,0.0,-63.52599999999984,151.36299999999983,1,0.0,0.0,0.0,0.0,0.0,0.0,3229.556,11,9,0
25.0,285.0,283.0,25.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,89.601,0.0,0.0,-64.17599999999993,154.30000000000018,1,0.0,0.0,0.0,0.0,0.0,0.0,3319.157,11,9,0
26.0,285.0,289.0,26.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,89.16,0.0,0.0,-65.35599999999977,157.67999999999984,1,0.0,0.0,0.0,0.0,0.0,0.0,3408.317,11,9,0
27.0,285.0,291.0,27.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,89.25,0.0,0.0,-66.66899999999987,160.73199999999997,1,0.0,0.0,0.0,0.0,0.0,0.0,3497.567,11,9,0
28.0,287.0,290.0,28.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,89.097,0.0,0.0,-67.29500000000007,163.84500000000025,1,0.0,0.0,0.0,0.0,0.0,0.0,3586.664,11,9,0
29.0,287.0,291.0,29.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,88.357,0.0,0.0,-68.43000000000029,169.23100000000022,1,0.0,0.0,0.0,0.0,0.0,0.0,74.634,11,9,0
30.0,286.0,292.0,30.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,88.032,0.0,0.0,-69.76499999999987,172.69999999999982,1,0.0,0.0,0.0,0.0,0.0,0.0,162.666,11,9,0
31.0,286.0,295.0,31.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,87.695,0.0,0.0,-71.61600000000044,176.62900000000036,1,0.0,0.0,0.0,0.0,0.0,0.0,250.361,11,9,0
32.0,288.0,295.0,32.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,87.8,0.0,0.0,-73.15300000000025,179.98399999999992,1,0.0,0.0,0.0,0.0,0.0,0.0,338.161,11,9,0
33.0,287.0,291.0,33.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,87.495,0.0,0.0,-79.62400000000025,208.42100000000028,1,0.0,0.0,0.0,0.0,0.0,0.0,425.656,11,9,0
35.0,270.0,179.0,1.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,123.448,0.0,0.0,-94.68000000000029,215.41600000000017,0,0.0,0.0,0.0,0.0,1.0,0.0,671.377,11,9,0
36.0,167.0,184.0,2.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,136.883,0.0,0.0,-60.202999999999975,210.69799999999987,0,0.0,0.0,0.0,0.0,1.0,0.0,808.26,11,9,0
37.0,134.0,246.0,3.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,136.883,0.0,8.02599999999984,-71.54300000000012,213.95200000000023,0,0.0,0.0,0.0,0.0,1.0,0.0,965.151,11,9,0
38.0,269.0,186.0,4.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,141.02,0.0,11.135999999999967,-69.99800000000005,205.86499999999978,0,0.0,0.0,0.0,0.0,1.0,0.0,1106.171,11,9,0
39.0,257.0,224.0,5.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,133.694,0.0,12.115999999999985,-68.0270000000005,196.37199999999984,0,0.0,0.0,0.0,0.0,1.0,0.0,1239.865,11,9,0
40.0,181.0,151.0,6.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,135.337,0.0,15.954999999999927,-64.67500000000018,163.0699999999997,0,0.0,0.0,0.0,0.0,1.0,0.0,1375.202,11,9,0
41.0,287.0,211.0,7.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,133.937,0.0,17.88799999999992,-59.56700000000001,118.47200000000066,0,0.0,0.0,0.0,0.0,0.0,1.0,1509.139,11,9,0
42.0,291.0,298.0,8.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,83.797,0.0,16.368000000000393,-62.60099999999966,121.4389999999994,1,0.0,0.0,0.0,0.0,0.0,0.0,1592.936,11,9,0
43.0,292.0,300.0,9.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,82.167,0.0,15.453999999999724,-65.70500000000084,127.77700000000004,1,0.0,0.0,0.0,0.0,0.0,0.0,1675.103,11,9,0
45.0,299.0,223.0,45.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,96.407,0.0,37.785000000000764,-51.34299999999985,115.61599999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,1877.097,11,9,0
46.0,287.0,292.0,46.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,91.567,0.0,16.746000000000095,-56.20499999999993,165.79399999999987,1,0.0,0.0,0.0,0.0,0.0,0.0,1968.664,11,9,0
47.0,278.0,228.0,47.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,113.728,0.0,3.261000000000422,-38.90599999999995,179.29199999999946,0,0.0,1.0,0.0,0.0,0.0,0.0,2082.392,11,9,0
48.0,140.0,224.0,48.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,136.995,0.0,23.75,-17.954999999999927,148.71299999999974,0,0.0,0.0,0.0,0.0,1.0,0.0,2219.387,11,9,0
49.0,235.0,147.0,49.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,144.979,0.0,68.28899999999976,-15.753000000000611,105.47700000000077,0,0.0,0.0,0.0,0.0,1.0,0.0,2364.366,11,9,0
50.0,266.0,128.0,50.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,142.395,0.0,86.95200000000023,-13.140000000000327,85.93499999999949,0,0.0,0.0,0.0,0.0,1.0,0.0,2506.761,11,9,0
51.0,283.0,193.0,51.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,134.178,0.0,96.85499999999956,-6.958000000000538,79.42000000000007,0,0.0,0.0,0.0,0.0,0.0,1.0,2640.939,11,9,0
52.0,286.0,268.0,52.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,93.198,0.0,92.82900000000063,-10.139999999999418,84.96900000000005,1,0.0,0.0,0.0,0.0,0.0,0.0,2734.137,11,9,0
53.0,289.0,290.0,53.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,90.482,0.0,91.50200000000041,-12.389000000000124,89.0689999999995,1,0.0,0.0,0.0,0.0,0.0,0.0,2824.619,11,9,0
54.0,288.0,289.0,54.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,89.428,0.0,88.42299999999977,-14.042999999999665,92.79299999999967,1,0.0,0.0,0.0,0.0,0.0,0.0,2914.047,11,9,0
55.0,288.0,295.0,55.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,89.195,0.0,87.56700000000001,-14.82300000000032,95.85800000000017,1,0.0,0.0,0.0,0.0,0.0,0.0,3003.242,11,9,0
56.0,288.0,293.0,56.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,87.996,0.0,87.0039999999999,-16.6279999999997,99.77499999999964,1,0.0,0.0,0.0,0.0,0.0,0.0,3091.238,11,9,0
57.0,289.0,300.0,57.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,87.126,0.0,84.61300000000028,-20.46600000000035,103.57299999999941,1,0.0,0.0,0.0,0.0,0.0,0.0,3178.364,11,9,0
1.0,173.0,190.0,1.0,11.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,132.883,0.0,43.766000000000005,36.628000000000014,8.337999999999994,0,0.0,1.0,0.0,0.0,0.0,0.0,785.509,12,4,0
5.0,200.0,181.0,5.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,141.772,0.0,61.260000000000105,-4.583999999999946,30.63799999999992,0,0.0,0.0,0.0,0.0,1.0,0.0,1414.972,12,4,0
6.0,213.0,196.0,6.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,140.418,0.0,61.254999999999995,-4.118000000000052,31.331000000000017,0,0.0,0.0,0.0,0.0,1.0,0.0,1555.39,12,4,0
7.0,277.0,212.0,7.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,127.498,0.0,51.64499999999998,-3.3530000000000655,27.948999999999955,0,0.0,0.0,0.0,0.0,0.0,1.0,1682.888,12,4,0
8.0,279.0,230.0,8.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,98.311,0.0,53.677999999999884,-3.4830000000001746,28.59699999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,1781.199,12,4,0
9.0,281.0,240.0,9.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,96.242,0.0,55.28200000000015,-3.3029999999998836,28.86499999999978,1,0.0,0.0,0.0,0.0,0.0,0.0,1877.441,12,4,0
10.0,280.0,246.0,10.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,95.107,0.0,58.259000000000015,-3.7229999999999563,28.801999999999907,1,0.0,0.0,0.0,0.0,0.0,0.0,1972.548,12,4,0
11.0,278.0,258.0,11.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,94.299,0.0,60.36900000000014,-4.125999999999976,29.492999999999938,1,0.0,0.0,0.0,0.0,0.0,0.0,2066.847,12,4,0
12.0,291.0,266.0,12.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,93.255,0.0,61.846000000000004,-5.098000000000184,31.22700000000009,1,0.0,0.0,0.0,0.0,0.0,0.0,2160.102,12,4,0
13.0,288.0,258.0,13.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,93.017,0.0,63.54500000000007,-5.3559999999999945,32.27399999999989,1,0.0,0.0,0.0,0.0,0.0,0.0,2253.119,12,4,0
14.0,289.0,268.0,14.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.992,0.0,65.74199999999996,-5.222999999999956,34.299999999999955,1,0.0,0.0,0.0,0.0,0.0,0.0,2346.111,12,4,0
15.0,288.0,270.0,15.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.763,0.0,68.279,-5.203999999999951,35.14799999999991,1,0.0,0.0,0.0,0.0,0.0,0.0,2438.874,12,4,0
16.0,278.0,269.0,16.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.749,0.0,71.07600000000025,-4.899999999999864,36.25499999999988,1,0.0,0.0,0.0,0.0,0.0,0.0,2531.623,12,4,0
17.0,290.0,272.0,17.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.83,0.0,73.64200000000005,-4.865000000000009,38.24199999999996,1,0.0,0.0,0.0,0.0,0.0,0.0,2624.453,12,4,0
18.0,289.0,267.0,18.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.877,0.0,76.37300000000005,-5.11200000000008,39.16100000000006,1,0.0,0.0,0.0,0.0,0.0,0.0,2717.33,12,4,0
19.0,282.0,273.0,19.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.914,0.0,78.7360000000001,-4.6599999999998545,39.766999999999825,1,0.0,0.0,0.0,0.0,0.0,0.0,2810.244,12,4,0
20.0,291.0,272.0,20.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.341,0.0,80.36699999999973,-4.6460000000001855,41.29300000000012,1,0.0,0.0,0.0,0.0,0.0,0.0,2902.585,12,4,0
21.0,289.0,281.0,21.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.079,0.0,82.21199999999999,-4.889999999999873,42.43399999999974,1,0.0,0.0,0.0,0.0,0.0,0.0,2994.664,12,4,0
22.0,292.0,281.0,22.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,92.041,0.0,83.95300000000043,-5.2039999999997235,43.57799999999952,1,0.0,0.0,0.0,0.0,0.0,0.0,3086.705,12,4,0
23.0,292.0,289.0,23.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,91.771,0.0,85.80200000000013,-5.871000000000095,44.572000000000116,1,0.0,0.0,0.0,0.0,0.0,0.0,3178.476,12,4,0
24.0,293.0,283.0,24.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,91.852,0.0,87.96699999999964,-6.054000000000087,45.189000000000306,1,0.0,0.0,0.0,0.0,0.0,0.0,3270.328,12,4,0
25.0,293.0,284.0,25.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,90.86,0.0,89.22600000000011,-6.816000000000258,46.30400000000009,1,0.0,0.0,0.0,0.0,0.0,0.0,3361.188,12,4,0
