LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,mode,predicted_base_pace,delta
40.0,264.0,315.0,29.0,15.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.976,0.0,61.73100000000022,2.811000000000149,-43.45800000000008,1,0.0,,0.0,,,,276.297,6,5,1,1,96.43671184336338,0.5392881566366157
41.0,270.0,334.0,30.0,15.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.734,0.0,62.4369999999999,2.581000000000131,-44.05500000000029,1,0.0,,0.0,,,,373.031,6,5,1,1,96.42281617784472,0.3111838221552716
42.0,270.0,334.0,31.0,15.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,97.033,0.0,63.15100000000075,3.1690000000007785,-44.8720000000003,1,0.0,,0.0,,,,470.064,6,5,1,1,96.42148921338838,0.6115107866116176
43.0,264.0,331.0,32.0,14.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.933,0.0,63.71800000000076,3.6090000000003775,-45.5630000000001,1,0.0,,0.0,,,,566.997,6,5,1,1,96.40394808826358,0.5290519117364312
44.0,264.0,316.0,33.0,14.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.889,0.0,64.07399999999961,3.9290000000000873,-46.23099999999977,1,0.0,,0.0,,,,663.886,6,5,1,1,96.70912525433104,0.179874745668954
45.0,271.0,334.0,34.0,14.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.783,0.0,64.18299999999999,3.626000000000204,-46.832000000000335,1,0.0,,0.0,,,,760.669,6,5,1,1,96.47055154910227,0.3124484508977332
46.0,271.0,314.0,35.0,17.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,106.754,37.94,74.47699999999986,13.735999999999876,-57.39800000000014,1,0.0,,0.0,,,,867.423,6,5,1,2,96.70273220752289,-27.888732207522878
47.0,263.0,318.0,47.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,135.867,0.0,114.20499999999991,52.69000000000051,-97.13000000000012,1,0.0,,0.0,,,,1003.29,6,5,1,0,96.68126266660295,39.18573733339704
48.0,264.0,317.0,48.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,96.162,0.0,114.36500000000068,52.207000000000335,-97.26900000000025,1,0.0,,0.0,,,,1099.452,6,5,1,1,96.69170142674008,-0.5297014267400755
49.0,265.0,314.0,49.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,95.871,0.0,114.26800000000004,51.41600000000017,-97.2420000000002,1,0.0,,0.0,,,,1195.323,6,5,1,1,96.70897654052175,-0.8379765405217512
50.0,266.0,318.0,50.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,96.008,0.0,114.65200000000004,50.54100000000017,-97.5510000000004,1,0.0,,0.0,,,,1291.331,6,5,1,2,96.89673446717106,-0.8887344671710622
51.0,265.0,320.0,51.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,96.22,0.0,114.76499999999942,49.80399999999918,-98.0609999999997,1,0.0,,0.0,,,,1387.551,6,5,1,1,96.87370271874835,-0.6537027187483488
52.0,270.0,336.0,52.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,96.777,0.0,115.76199999999972,49.56899999999951,-98.27499999999964,1,0.0,,0.0,,,,1484.328,6,5,1,1,96.99493547829184,-0.21793547829183524
53.0,265.0,323.0,53.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,97.446,0.0,117.6880000000001,49.79600000000028,-99.54600000000028,1,0.0,,0.0,,,,1581.774,6,5,1,1,96.95215602238332,0.4938439776166774
54.0,271.0,338.0,54.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,97.074,0.0,119.1210000000001,49.88600000000042,-100.84000000000016,1,0.0,,0.0,,,,1678.848,6,5,1,1,96.95532519458388,0.11867480541611997
55.0,263.0,335.0,55.0,19.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,3.0,0.0,0.0,97.3,0.0,120.44500000000062,50.168000000000575,-102.34300000000076,1,0.0,,0.0,,,,1776.148,6,5,1,1,96.92490401597486,0.3750959840251369
1.0,257.0,322.0,1.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,105.273,0.0,6.929000000000002,,0.4879999999999995,0,1.0,,0.0,,,,3.253,7,6,0,2,110.01148261467587,-4.738482614675874
2.0,265.0,333.0,2.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.443,0.0,8.821000000000026,,0.6359999999999673,0,1.0,,0.0,,,,102.696,7,6,0,1,99.75580520617538,-0.31280520617538343
3.0,264.0,335.0,3.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.095,0.0,10.226999999999975,,0.7970000000000255,0,0.0,,1.0,,,,201.791,7,6,0,1,99.18499608812482,-0.08999608812482052
4.0,260.0,313.0,4.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.046,0.0,11.468999999999994,,42.71700000000004,1,0.0,,0.0,,,,300.837,7,6,0,1,98.51271403311276,0.5332859668872487
5.0,266.0,336.0,5.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.546,0.0,11.93300000000005,,-3.924000000000035,1,0.0,,0.0,,,,399.383,7,6,0,1,98.60189497894339,-0.055894978943385354
6.0,267.0,336.0,6.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.123,0.0,13.517000000000053,,-4.136000000000081,0,1.0,,0.0,,,,498.506,7,6,0,1,98.8495426115176,0.27345738848239876
7.0,267.0,338.0,7.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.091,0.0,14.710000000000036,,-4.261999999999944,1,0.0,,0.0,,,,597.597,7,6,0,1,98.8099214564887,0.281078543511299
8.0,266.0,330.0,8.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.34,0.0,15.856999999999973,,-4.484000000000037,1,0.0,,0.0,,,,696.937,7,6,0,1,98.87362857509908,0.4663714249009274
9.0,266.0,335.0,9.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.523,0.0,17.18100000000004,,-4.72300000000007,1,0.0,,0.0,,,,796.46,7,6,0,1,98.82616446724676,0.6968355327532407
10.0,264.0,336.0,10.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.11,0.0,18.297000000000025,,-4.635000000000105,1,0.0,,0.0,,,,895.57,7,6,0,1,98.76385716484813,0.3461428351518663
11.0,265.0,336.0,11.0,9.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.0,0.0,19.173,,-4.4220000000000255,1,0.0,,0.0,,,,994.57,7,6,0,1,98.6269945510222,0.37300544897780696
12.0,259.0,315.0,12.0,7.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.876,0.0,19.93599999999992,,0.97199999999998,1,0.0,,0.0,,,,1093.446,7,6,0,1,98.55246662503053,0.32353337496947177
13.0,259.0,313.0,13.0,7.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.311,0.0,20.292000000000144,,19.66899999999987,1,0.0,,0.0,,,,1191.757,7,6,0,1,98.56442703347393,-0.25342703347392614
14.0,257.0,314.0,14.0,5.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.46,0.0,17.823000000000093,,20.434999999999945,1,0.0,,0.0,,,,1290.217,7,6,0,1,98.37528787196415,0.08471212803584649
15.0,258.0,314.0,15.0,3.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.689,0.0,13.242999999999938,,20.527000000000044,1,0.0,,0.0,,,,1388.906,7,6,0,1,98.22211249545111,0.46688750454887895
16.0,260.0,313.0,16.0,1.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.504,0.0,0.0,,21.199999999999815,1,0.0,,0.0,,,,1487.41,7,6,0,1,98.27822933340865,0.2257706665913588
17.0,265.0,314.0,17.0,2.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.199,0.0,0.6899999999998272,,22.230000000000015,1,0.0,,0.0,,,,1586.609,7,6,0,0,98.10554744740922,1.093452552590776
18.0,261.0,316.0,18.0,2.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.941,0.0,2.4600000000000364,,23.519000000000005,1,0.0,,0.0,,,,1685.55,7,6,0,1,98.15493884693507,0.7860611530649351
19.0,265.0,317.0,19.0,3.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,98.977,0.0,4.226000000000113,,22.57400000000007,1,0.0,,0.0,,,,1784.527,7,6,0,1,98.14674956741932,0.8302504325806837
20.0,265.0,317.0,20.0,6.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,104.708,23.503,11.526000000000067,,16.00299999999993,1,0.0,,0.0,,,,1889.235,7,6,0,2,98.47250943407096,-17.26750943407096
21.0,260.0,314.0,1.0,14.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,118.149,0.0,31.69000000000005,,-4.489000000000033,1,0.0,,0.0,,,,2007.384,7,6,0,0,113.22952083012949,4.919479169870513
22.0,261.0,336.0,2.0,13.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.285,0.0,31.23700000000008,,-3.8989999999998872,1,0.0,,0.0,,,,2104.669,7,6,0,2,98.8945467861793,-1.6095467861793082
23.0,263.0,314.0,3.0,13.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.647,0.0,31.652000000000044,,-3.764000000000124,1,0.0,,0.0,,,,2202.316,7,6,0,1,98.37965618737488,-0.7326561873748716
24.0,263.0,313.0,4.0,13.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.772,0.0,32.45400000000018,,-3.402000000000044,1,0.0,,0.0,,,,2300.088,7,6,0,1,97.24666803968935,0.5253319603106519
25.0,263.0,314.0,5.0,13.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.774,0.0,33.04300000000012,,-3.01299999999992,1,0.0,,0.0,,,,2397.862,7,6,0,1,97.68917046370731,0.08482953629268764
26.0,261.0,315.0,6.0,13.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,98.2,0.0,34.05699999999979,,-2.98700000000008,1,0.0,,0.0,,,,2496.062,7,6,0,1,97.91210129578117,0.2878987042188328
27.0,260.0,315.0,7.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,98.136,0.0,35.08099999999968,,-3.1579999999999018,1,0.0,,0.0,,,,2594.198,7,6,0,1,98.03011178246653,0.10588821753346167
28.0,262.0,315.0,8.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,98.59,0.0,36.67000000000007,,-3.8539999999998154,1,0.0,,0.0,,,,2692.788,7,6,0,0,97.32612960551081,1.2638703944891887
29.0,263.0,315.0,9.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,98.071,0.0,38.20800000000008,,-4.057999999999993,1,0.0,,0.0,,,,2790.859,7,6,0,1,97.37480687340802,0.6961931265919787
30.0,261.0,314.0,10.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.854,0.0,39.25200000000041,,-4.153000000000247,1,0.0,,0.0,,,,2888.713,7,6,0,1,97.7936560982612,0.06034390173880411
31.0,261.0,313.0,11.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.823,0.0,40.41300000000001,,-4.121000000000095,1,0.0,,0.0,,,,2986.536,7,6,0,1,97.86344933697272,-0.04044933697272768
32.0,263.0,314.0,12.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.916,0.0,41.63100000000031,,-4.41800000000012,1,0.0,,0.0,,,,3084.452,7,6,0,1,97.85227664610387,0.0637233538961226
33.0,264.0,314.0,13.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.59,0.0,42.771999999999935,,-4.188999999999851,1,0.0,,0.0,,,,3182.042,7,6,0,1,97.90207754647474,-0.3120775464747396
34.0,263.0,314.0,14.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.471,0.0,43.43899999999985,,-3.7970000000000255,1,0.0,,0.0,,,,3279.513,7,6,0,1,97.87449911855586,-0.40349911855585674
35.0,263.0,314.0,15.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.453,0.0,44.25199999999995,,-3.5419999999999163,1,0.0,,0.0,,,,3376.966,7,6,0,1,97.85743411959064,-0.4044341195906327
36.0,264.0,313.0,16.0,10.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.37,0.0,44.82700000000023,,-3.36600000000044,1,0.0,,0.0,,,,3474.336,7,6,0,1,97.64535362311501,-0.2753536231150093
37.0,264.0,314.0,17.0,9.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.539,0.0,45.67599999999993,,-3.490999999999985,1,0.0,,0.0,,,,3571.875,7,6,0,1,97.22537824787672,0.31362175212328225
38.0,264.0,314.0,18.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,97.249,0.0,46.39800000000014,,-3.0220000000003893,1,0.0,,0.0,,,,68.755,7,6,0,1,96.71168611975213,0.537313880247865
39.0,264.0,314.0,19.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,97.199,0.0,47.396999999999935,,-3.136999999999716,1,0.0,,0.0,,,,165.954,7,6,0,1,96.70010142867412,0.49889857132588133
40.0,263.0,314.0,20.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,97.211,0.0,48.59900000000016,,-3.2029999999999745,1,0.0,,0.0,,,,263.165,7,6,0,1,96.88966342125093,0.32133657874906874
41.0,264.0,313.0,21.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,97.26,0.0,49.83099999999968,,-3.244999999999891,1,0.0,,0.0,,,,360.425,7,6,0,1,96.92091771196954,0.33908228803046825
42.0,265.0,313.0,22.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.968,0.0,50.48000000000047,,-2.978000000000065,1,0.0,,0.0,,,,457.393,7,6,0,1,96.91658119252031,0.051418807479691964
43.0,265.0,314.0,23.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.875,0.0,50.98900000000049,,-2.7390000000004875,1,0.0,,0.0,,,,554.268,7,6,0,1,96.89095184100553,-0.015951841005531264
44.0,265.0,314.0,24.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.863,0.0,51.319000000000415,,-2.7200000000002547,1,0.0,,0.0,,,,651.131,7,6,0,1,96.91470994809367,-0.051709948093673574
45.0,266.0,313.0,25.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.876,0.0,51.52099999999973,,-2.6359999999995125,1,0.0,,0.0,,,,748.007,7,6,0,1,96.9421884220626,-0.06618842206259501
46.0,266.0,314.0,26.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.57,0.0,51.63100000000031,,-2.4810000000006767,1,0.0,,0.0,,,,844.577,7,6,0,1,96.71318041940827,-0.14318041940828152
47.0,267.0,314.0,27.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.534,0.0,52.02599999999984,,-2.16399999999976,1,0.0,,0.0,,,,941.111,7,6,0,1,96.64938941410807,-0.11538941410806558
48.0,266.0,317.0,28.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.373,0.0,52.396999999999935,,-2.105999999999767,1,0.0,,0.0,,,,1037.484,7,6,0,1,96.62883459783244,-0.25583459783243256
49.0,267.0,315.0,29.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.481,0.0,52.909999999999854,,-2.244999999999891,1,0.0,,0.0,,,,1133.965,7,6,0,1,96.65287055644966,-0.17187055644966165
50.0,266.0,312.0,30.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.285,0.0,53.57099999999991,,-2.289999999999964,1,0.0,,0.0,,,,1230.25,7,6,0,1,96.66246274769283,-0.3774627476928316
51.0,265.0,313.0,31.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.294,0.0,53.75799999999981,,-2.1480000000001382,1,0.0,,0.0,,,,1326.544,7,6,0,1,96.62283635557985,-0.3288363555798526
52.0,266.0,314.0,32.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.254,0.0,54.23199999999997,,-2.032000000000153,1,0.0,,0.0,,,,1422.798,7,6,0,1,96.64619893393856,-0.392198933938559
53.0,266.0,314.0,33.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.617,0.0,55.32899999999972,,-2.0670000000000077,1,0.0,,0.0,,,,1519.415,7,6,0,1,96.68151032841524,-0.0645103284152384
54.0,265.0,316.0,34.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.628,0.0,56.3159999999998,,-2.056999999999789,1,0.0,,0.0,,,,1616.043,7,6,0,1,96.58600356828265,0.0419964317173509
55.0,266.0,313.0,35.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.563,0.0,56.90300000000025,,-2.2669999999998254,1,0.0,,0.0,,,,1712.606,7,6,0,1,96.58948418523333,-0.02648418523332907
56.0,267.0,315.0,36.0,9.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,96.352,0.0,56.32099999999991,,-2.57299999999941,1,0.0,,0.0,,,,1808.958,7,6,0,1,96.59779530069677,-0.24579530069676991
1.0,257.0,305.0,1.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,109.895,0.0,11.551000000000002,9.102999999999994,-0.9669999999999987,0,1.0,,0.0,,,,7.875,8,7,1,2,110.93955714885936,-1.0445571488593686
2.0,258.0,318.0,2.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.965,0.0,13.965000000000032,10.896000000000017,-1.29200000000003,0,1.0,,0.0,,,,107.84,8,7,1,1,100.08228553329242,-0.1172855332924172
3.0,257.0,317.0,3.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,100.588,0.0,16.863999999999976,13.630999999999972,-2.141999999999996,0,0.0,,1.0,,,,208.428,8,7,1,1,100.42879867514839,0.1592013248516082
4.0,257.0,317.0,4.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.987,0.0,19.047000000000025,15.531000000000006,-2.5149999999999864,1,0.0,,0.0,,,,308.415,8,7,1,1,99.41637616397966,0.5706238360203315
5.0,255.0,316.0,5.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.806,0.0,20.77100000000001,17.534999999999968,-3.092999999999961,1,0.0,,0.0,,,,408.221,8,7,1,1,99.9486723918965,-0.14267239189649672
6.0,258.0,315.0,6.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.681,0.0,22.91300000000001,18.995000000000005,-3.4320000000000164,0,1.0,,0.0,,,,507.902,8,7,1,1,100.15321086642842,-0.47221086642842636
7.0,258.0,315.0,7.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.922,0.0,24.93700000000001,20.05099999999993,-3.828999999999951,1,0.0,,0.0,,,,607.824,8,7,1,1,100.05619734228618,-0.13419734228618552
8.0,256.0,316.0,8.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,100.043,0.0,26.78699999999992,21.441999999999894,-4.694999999999936,1,0.0,,0.0,,,,707.867,8,7,1,1,100.11649367325018,-0.07349367325016942
9.0,257.0,316.0,9.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,100.042,0.0,28.629999999999995,22.923999999999975,-4.994000000000028,1,0.0,,0.0,,,,807.909,8,7,1,1,100.0608359980568,-0.018835998056800918
10.0,257.0,315.0,10.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.715,0.0,30.351,24.07299999999998,-5.121999999999957,1,0.0,,0.0,,,,907.624,8,7,1,1,100.00886879509397,-0.2938687950939709
11.0,255.0,315.0,11.0,17.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.498,0.0,31.725000000000136,25.06600000000003,-5.468000000000075,1,0.0,,0.0,,,,1007.122,8,7,1,1,100.04997360649615,-0.5519736064961478
12.0,257.0,315.0,12.0,14.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.459,0.0,33.07100000000014,25.795000000000076,-6.0,1,0.0,,0.0,,,,1106.581,8,7,1,1,100.05906672458654,-0.6000667245865401
13.0,255.0,314.0,13.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.772,0.0,34.88800000000015,22.188000000000105,-6.636999999999944,1,0.0,,0.0,,,,1206.353,8,7,1,1,99.45285459245358,0.3191454075464293
14.0,256.0,315.0,14.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,100.998,0.0,34.95700000000011,7.449000000000069,-8.83400000000006,1,0.0,,0.0,,,,1307.351,8,7,1,0,99.50544797088564,1.4925520291143641
15.0,258.0,313.0,15.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,99.823,0.0,31.510999999999967,9.576999999999998,-8.951999999999998,1,0.0,,0.0,,,,1407.174,8,7,1,1,99.45943081690325,0.36356918309674313
16.0,256.0,314.0,16.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,100.523,0.0,20.287000000000035,12.15800000000013,-9.256000000000084,1,0.0,,0.0,,,,1507.697,8,7,1,0,99.31575256426775,1.207247435732242
17.0,263.0,314.0,17.0,14.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,100.832,0.0,22.6099999999999,15.45900000000006,-9.682999999999993,1,0.0,,0.0,,,,1608.529,8,7,1,0,99.468560633145,1.3634393668549905
18.0,265.0,318.0,18.0,15.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,101.542,0.0,26.980999999999995,19.16699999999992,-7.454999999999927,1,0.0,,0.0,,,,1710.071,8,7,1,0,99.61030375070514,1.931696249294859
19.0,262.0,317.0,19.0,16.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,102.079,0.0,31.84900000000016,24.17100000000005,6.634000000000015,1,0.0,,0.0,,,,1812.15,8,7,1,0,99.74201051058645,2.33698948941354
20.0,262.0,314.0,20.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,105.305,22.981,39.74599999999987,32.006999999999834,-0.97199999999998,1,0.0,,0.0,,,,1917.455,8,7,1,2,100.19540359295837,-17.871403592958366
21.0,258.0,310.0,1.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,117.795,0.0,59.55600000000004,50.483000000000175,-20.942000000000007,1,0.0,,0.0,,,,2035.25,8,7,1,0,114.29876489750217,3.4962351024978346
22.0,259.0,314.0,2.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,97.703,0.0,59.521000000000186,50.72899999999981,-20.76299999999992,1,0.0,,0.0,,,,2132.953,8,7,1,2,99.35834993337701,-1.6553499333770105
23.0,259.0,314.0,3.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,98.192,0.0,60.48099999999977,51.621000000000095,-21.313000000000105,1,0.0,,0.0,,,,2231.145,8,7,1,2,99.65189860414351,-1.4598986041435182
24.0,256.0,313.0,4.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,98.457,0.0,61.96799999999985,52.88099999999986,-21.736999999999625,1,0.0,,0.0,,,,2329.602,8,7,1,1,98.44435999559671,0.012640004403280614
25.0,257.0,311.0,5.0,19.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,98.62,0.0,63.40300000000025,53.9970000000003,-22.019999999999985,1,0.0,,0.0,,,,2428.222,8,7,1,1,99.18777902679801,-0.5677790267980072
