orig_index,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit_Name,Circuit_CircuitLength,Circuit_Number_of_Laps,Circuit_NumberOfTurns,Circuit_AverageAngleAbs,Circuit_AverageAngle,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,status_24,mode,NewStint,StintID,pred,actual,residual
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,1.3896093368530273,0.7564474940299988,-0.6331618428230286
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.42575135827064514,-0.13401015102863312,-0.5597615092992783
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.7539057731628418,0.6174443960189819,-0.13646137714385986
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.3178097903728485,-0.3993797302246094,-0.7171895205974579
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,1.2018147706985474,0.7223001718521118,-0.47951459884643555
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.33890727162361145,0.16557776927947998,-0.17332950234413147
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.9709280729293823,0.6505978107452393,-0.32033026218414307
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.1434045433998108,-0.3913576006889343,-0.5347621440887451
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,2.2674708366394043,3.1360416412353516,0.8685708045959473
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.27697235345840454,-0.01907346025109291,-0.29604581370949745
