LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,PitDuration,Driver_idx,Team_idx,dnf
36.0,274.0,294.0,7.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.692,28.35199999999986,9.677999999999884,2.95699999999988,1,0.0,0.0,,0.0,0.0,0.0,2753.113,0,7,5,0
37.0,276.0,293.0,8.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.695,29.34100000000035,10.745000000000346,1.8449999999998,1,0.0,0.0,,0.0,0.0,0.0,2833.808,0,7,5,0
38.0,277.0,292.0,9.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.694,30.2470000000003,11.893000000000029,0.8939999999997781,1,0.0,0.0,,0.0,0.0,0.0,2914.502,0,7,5,0
39.0,276.0,292.0,10.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.518,31.01000000000022,12.766000000000076,0.43699999999989814,1,0.0,0.0,,0.0,0.0,0.0,2995.02,0,7,5,0
40.0,276.0,291.0,11.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.525,32.88199999999961,1.6899999999995998,8.773000000000138,1,0.0,0.0,,0.0,0.0,0.0,3076.545,0,7,5,0
41.0,277.0,294.0,12.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.744,33.98700000000008,1.9760000000001128,8.262000000000171,1,0.0,0.0,,0.0,0.0,0.0,3157.289,0,7,5,0
42.0,277.0,293.0,13.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.544,35.01800000000003,2.5609999999996944,7.976000000000113,1,0.0,0.0,,0.0,0.0,0.0,3237.833,0,7,5,0
43.0,277.0,295.0,14.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.388,35.853000000000065,3.718000000000302,7.403999999999996,1,0.0,0.0,,0.0,0.0,0.0,3318.221,0,7,5,0
44.0,274.0,295.0,15.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.416,36.478999999999814,4.2849999999998545,7.0210000000001855,1,0.0,0.0,,0.0,0.0,0.0,3398.637,0,7,5,0
45.0,276.0,294.0,16.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.509,36.82099999999991,4.454999999999927,6.278999999999996,0,1.0,0.0,,0.0,0.0,0.0,3479.146,0,7,5,0
46.0,233.0,189.0,17.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,106.652,48.496000000000095,7.34900000000016,9.86999999999989,0,0.0,0.0,,1.0,0.0,0.0,3585.798,0,7,5,0
49.0,203.0,181.0,20.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,113.156,6.417999999999665,0.9239999999999782,1.0510000000003856,0,0.0,0.0,,0.0,1.0,0.0,336.521,0,7,5,0
50.0,235.0,107.0,21.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,129.158,5.369999999999891,0.5280000000002474,1.5540000000000873,0,0.0,0.0,,0.0,1.0,0.0,465.679,0,7,5,0
51.0,252.0,185.0,22.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,123.696,6.82300000000032,1.63799999999992,1.5919999999996435,0,0.0,0.0,,0.0,1.0,0.0,589.375,0,7,5,0
52.0,254.0,222.0,23.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,118.937,5.4669999999996435,0.8969999999999345,1.0839999999998327,0,0.0,0.0,,0.0,1.0,0.0,708.312,0,7,5,0
53.0,280.0,83.0,24.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,127.91,1.9899999999997817,0.543999999999869,0.3209999999999127,0,0.0,0.0,,0.0,0.0,1.0,836.222,0,7,5,0
54.0,280.0,296.0,25.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.657,4.036000000000058,0.6130000000002838,0.9390000000003056,1,0.0,0.0,,0.0,0.0,0.0,916.879,0,7,5,0
55.0,281.0,290.0,26.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.649,5.471000000000458,0.8460000000004584,1.0230000000001382,1,0.0,0.0,,0.0,0.0,0.0,996.528,0,7,5,0
56.0,280.0,296.0,27.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,78.872,6.24199999999928,0.6699999999991633,3.088999999999942,1,0.0,0.0,,0.0,0.0,0.0,1075.4,0,7,5,0
57.0,283.0,296.0,28.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.019,7.041000000000167,0.5489999999999782,2.9210000000002765,1,0.0,0.0,,0.0,0.0,0.0,1154.419,0,7,5,0
58.0,282.0,296.0,29.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.287,9.340000000000146,0.5160000000005311,1.41399999999976,1,0.0,0.0,,0.0,0.0,0.0,1234.706,0,7,5,0
59.0,284.0,295.0,30.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.099,11.402000000000044,0.4760000000005675,0.7379999999993743,1,0.0,0.0,,0.0,0.0,0.0,1314.805,0,7,5,0
60.0,280.0,295.0,31.0,6.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,81.386,14.34900000000016,0.7669999999998254,2.4859999999998763,1,0.0,0.0,,0.0,0.0,0.0,1396.191,0,7,5,0
61.0,283.0,297.0,32.0,6.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.964,15.91399999999976,0.532999999999447,2.3630000000002838,1,0.0,0.0,,0.0,0.0,0.0,1476.155,0,7,5,0
62.0,282.0,296.0,33.0,6.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.928,18.24499999999989,0.4579999999996289,1.9140000000006694,1,0.0,0.0,,0.0,0.0,0.0,1557.083,0,7,5,0
63.0,281.0,289.0,34.0,5.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,78.289,17.94500000000062,3.588999999999942,2.8289999999997235,1,0.0,0.0,,0.0,0.0,0.0,1635.372,0,7,5,0
1.0,272.0,282.0,1.0,16.0,23.8,40.0,1010.2,0,45.1,292,3.4,Imola,4.909,63,4.0,0.0,0.0,91.936,8.944000000000003,0.9910000000000139,0.4339999999999975,1,0.0,0.0,,0.0,0.0,0.0,3416.626,0,8,6,0
2.0,276.0,284.0,2.0,16.0,23.8,40.0,1010.2,0,45.1,292,3.4,Imola,4.909,63,4.0,0.0,0.0,83.279,11.092000000000013,0.6400000000000148,0.5120000000000005,1,0.0,0.0,,0.0,0.0,0.0,3499.905,0,8,6,0
3.0,277.0,286.0,3.0,16.0,23.8,40.0,1010.2,0,45.1,292,3.4,Imola,4.909,63,4.0,0.0,0.0,82.67,12.50399999999999,0.5729999999999791,0.7110000000000127,1,0.0,0.0,,0.0,0.0,0.0,3582.575,0,8,6,0
4.0,277.0,288.0,4.0,16.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.434,13.720000000000027,0.8970000000000482,0.728999999999985,1,0.0,0.0,,0.0,0.0,0.0,64.731,0,8,6,0
5.0,276.0,288.0,5.0,16.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.922,14.413999999999987,0.9019999999999868,0.8590000000000373,1,0.0,0.0,,0.0,0.0,0.0,146.653,0,8,6,0
6.0,274.0,289.0,6.0,16.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.171,15.608000000000061,1.275000000000034,0.7709999999999582,1,0.0,0.0,,0.0,0.0,0.0,228.824,0,8,6,0
7.0,272.0,289.0,7.0,16.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.228,16.340000000000032,1.4389999999999645,0.7880000000000109,1,0.0,0.0,,0.0,0.0,0.0,311.052,0,8,6,0
8.0,274.0,287.0,8.0,16.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.284,17.418000000000006,1.6119999999999663,0.8120000000000118,1,0.0,0.0,,0.0,0.0,0.0,393.336,0,8,6,0
9.0,275.0,288.0,9.0,15.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.135,18.358999999999924,1.6200000000000045,0.5910000000000082,1,0.0,0.0,,0.0,0.0,0.0,475.471,0,8,6,0
10.0,274.0,286.0,10.0,14.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.034,19.13600000000008,2.8610000000001037,1.0639999999999645,1,0.0,0.0,,0.0,0.0,0.0,557.505,0,8,6,0
11.0,273.0,285.0,11.0,13.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.417,20.26400000000001,2.6090000000000373,0.75,1,0.0,0.0,,0.0,0.0,0.0,639.922,0,8,6,0
12.0,271.0,285.0,12.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.715,21.46900000000005,4.724000000000046,0.9379999999999882,1,0.0,0.0,,0.0,0.0,0.0,722.637,0,8,6,0
13.0,273.0,284.0,13.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.468,22.501999999999953,4.6030000000000655,0.9049999999999727,1,0.0,0.0,,0.0,0.0,0.0,805.105,0,8,6,0
14.0,272.0,298.0,14.0,8.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.597,23.69699999999989,2.436999999999898,1.1169999999999618,1,0.0,0.0,,0.0,0.0,0.0,887.702,0,8,6,0
15.0,272.0,286.0,15.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.467,24.932999999999993,4.865000000000009,1.42899999999986,1,0.0,0.0,,0.0,0.0,0.0,970.169,0,8,6,0
16.0,274.0,291.0,16.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.271,25.92800000000011,4.580999999999904,1.7639999999998963,1,0.0,0.0,,0.0,0.0,0.0,1052.44,0,8,6,0
17.0,273.0,285.0,17.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.371,27.27500000000009,4.732000000000198,1.8429999999998472,1,0.0,0.0,,0.0,0.0,0.0,1134.811,0,8,6,0
18.0,271.0,289.0,18.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.325,28.743999999999915,4.67899999999986,2.423000000000002,1,0.0,0.0,,0.0,0.0,0.0,1217.136,0,8,6,0
19.0,273.0,286.0,19.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.431,29.920000000000073,4.913000000000011,3.053000000000111,1,0.0,0.0,,0.0,0.0,0.0,1299.567,0,8,6,0
20.0,273.0,286.0,20.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.868,31.58199999999988,5.120999999999867,1.8680000000001655,1,0.0,0.0,,0.0,0.0,0.0,1382.435,0,8,6,0
21.0,272.0,285.0,21.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.644,33.110999999999876,5.166999999999916,0.6270000000001801,1,0.0,0.0,,0.0,0.0,0.0,1465.079,0,8,6,0
22.0,273.0,286.0,22.0,8.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,83.742,35.69200000000001,2.1760000000001583,4.071999999999889,1,0.0,0.0,,0.0,0.0,0.0,1548.821,0,8,6,0
23.0,274.0,281.0,23.0,8.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.55,36.77800000000002,3.9860000000001037,2.6800000000000637,1,0.0,0.0,,0.0,0.0,0.0,1631.371,0,8,6,0
24.0,274.0,285.0,24.0,8.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.342,37.865999999999985,5.629999999999882,1.4920000000001892,1,0.0,0.0,,0.0,0.0,0.0,1713.713,0,8,6,0
25.0,275.0,287.0,25.0,8.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.343,38.84900000000016,6.457000000000335,0.95699999999988,1,0.0,0.0,,0.0,0.0,0.0,1796.056,0,8,6,0
26.0,274.0,285.0,26.0,8.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.726,40.496000000000095,6.557999999999993,0.3969999999999345,1,0.0,0.0,,0.0,0.0,0.0,1878.782,0,8,6,0
27.0,275.0,287.0,27.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,83.464,42.64399999999978,2.3869999999997162,1.7699999999999818,1,0.0,0.0,,0.0,0.0,0.0,1962.246,0,8,6,0
28.0,274.0,289.0,28.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.175,43.24000000000024,3.4050000000002,1.5479999999997744,0,1.0,0.0,,0.0,0.0,0.0,2044.421,0,8,6,0
31.0,275.0,290.0,2.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.433,43.715999999999894,1.5589999999997417,1.2560000000003129,0,0.0,0.0,,0.0,0.0,0.0,2367.449,0,8,6,0
32.0,277.0,300.0,3.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.609,44.995000000000346,0.8460000000000036,0.33499999999958163,1,0.0,0.0,,0.0,0.0,0.0,2449.058,0,8,6,0
33.0,278.0,285.0,4.0,12.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.487,47.13499999999976,0.8849999999997635,4.354000000000269,1,0.0,0.0,,0.0,0.0,0.0,2531.545,0,8,6,0
34.0,279.0,282.0,5.0,12.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.363,49.22700000000032,0.7730000000001382,3.173999999999978,1,0.0,0.0,,0.0,0.0,0.0,2613.908,0,8,6,0
35.0,280.0,292.0,6.0,12.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.644,51.75099999999975,0.40599999999994907,1.8530000000000655,1,0.0,0.0,,0.0,0.0,0.0,2696.552,0,8,6,0
36.0,278.0,289.0,7.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.62,53.41100000000006,0.6590000000001055,1.375,1,0.0,0.0,,0.0,0.0,0.0,2778.172,0,8,6,0
37.0,280.0,287.0,8.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.024,55.72900000000027,0.7139999999999418,1.0830000000000837,1,0.0,0.0,,0.0,0.0,0.0,2860.196,0,8,6,0
38.0,281.0,288.0,9.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.522,57.46300000000019,0.4270000000001346,0.8130000000001019,1,0.0,0.0,,0.0,0.0,0.0,2941.718,0,8,6,0
39.0,274.0,283.0,10.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,80.482,58.190000000000055,5.018000000000029,1.4630000000001928,1,0.0,0.0,,0.0,0.0,0.0,3022.2,0,8,6,0
40.0,273.0,285.0,11.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.452,59.98900000000003,6.356000000000222,1.0589999999997417,1,0.0,0.0,,0.0,0.0,0.0,3103.652,0,8,6,0
41.0,275.0,286.0,12.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.475,61.82500000000027,7.315000000000055,0.6219999999998436,1,0.0,0.0,,0.0,0.0,0.0,3185.127,0,8,6,0
42.0,277.0,289.0,13.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.395,64.70700000000033,1.6159999999999854,2.8479999999999563,1,0.0,0.0,,0.0,0.0,0.0,3267.522,0,8,6,0
43.0,275.0,288.0,14.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.66,66.81399999999985,2.8519999999998618,2.27599999999984,1,0.0,0.0,,0.0,0.0,0.0,3349.182,0,8,6,0
44.0,274.0,288.0,15.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.474,68.49800000000005,3.9220000000000255,1.9800000000000182,1,0.0,0.0,,0.0,0.0,0.0,3430.656,0,8,6,0
45.0,177.0,272.0,16.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,89.397,77.72800000000007,6.971000000000004,3.2519999999999527,0,0.0,1.0,,0.0,0.0,0.0,3520.053,0,8,6,0
46.0,235.0,171.0,17.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,111.049,93.80000000000018,8.066000000000258,2.7979999999997744,0,0.0,0.0,,0.0,1.0,0.0,30.918,0,8,6,0
47.0,223.0,213.0,18.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,108.664,67.46000000000004,0.5109999999999673,2.0920000000000982,0,0.0,0.0,,0.0,1.0,0.0,139.582,0,8,6,0
48.0,248.0,262.0,19.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,96.493,31.40399999999954,0.7229999999999563,1.9530000000004293,0,0.0,0.0,,0.0,1.0,0.0,236.075,0,8,6,0
49.0,172.0,244.0,20.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,107.896,13.868000000000393,1.9270000000005894,1.3669999999992797,0,0.0,0.0,,0.0,1.0,0.0,343.971,0,8,6,0
50.0,194.0,117.0,21.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,129.497,13.15899999999965,0.8269999999993161,1.8010000000003856,0,0.0,0.0,,0.0,1.0,0.0,473.468,0,8,6,0
51.0,218.0,231.0,22.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,123.766,14.682000000000698,1.6810000000004948,1.7280000000000655,0,0.0,0.0,,0.0,1.0,0.0,597.234,0,8,6,0
52.0,225.0,167.0,23.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,118.789,13.177999999999884,1.0730000000003201,2.0100000000002183,0,0.0,0.0,,0.0,1.0,0.0,716.023,0,8,6,0
53.0,280.0,72.0,24.0,10.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,121.92,3.71100000000024,0.2640000000001237,0.3890000000001237,0,0.0,0.0,,0.0,0.0,1.0,837.943,0,8,6,0
54.0,277.0,290.0,25.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,82.931,8.030999999999949,0.693000000000211,0.4610000000002401,1,0.0,0.0,,0.0,0.0,0.0,920.874,0,8,6,0
55.0,280.0,290.0,26.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,81.045,10.86200000000008,0.907999999999447,0.6270000000004075,1,0.0,0.0,,0.0,0.0,0.0,1001.919,0,8,6,0
56.0,278.0,291.0,27.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.584,13.344999999999345,0.975999999999658,0.6500000000005457,1,0.0,0.0,,0.0,0.0,0.0,1082.503,0,8,6,0
57.0,279.0,301.0,28.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.479,15.60400000000027,0.8059999999995853,0.8410000000003492,1,0.0,0.0,,0.0,0.0,0.0,1162.982,0,8,6,0
58.0,280.0,290.0,29.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.614,18.230000000000473,1.0080000000007203,0.5059999999994034,1,0.0,0.0,,0.0,0.0,0.0,1243.596,0,8,6,0
59.0,280.0,301.0,30.0,12.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,81.455,21.64800000000014,1.048000000000684,0.9819999999999709,1,0.0,0.0,,0.0,0.0,0.0,1325.051,0,8,6,0
60.0,277.0,301.0,31.0,12.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.432,23.64100000000053,1.53899999999976,1.0779999999995198,1,0.0,0.0,,0.0,0.0,0.0,1405.483,0,8,6,0
61.0,278.0,288.0,32.0,12.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.924,26.166000000000167,2.5690000000004147,0.9279999999998836,1,0.0,0.0,,0.0,0.0,0.0,1486.407,0,8,6,0
62.0,276.0,301.0,33.0,12.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.401,27.970000000000255,2.905999999999949,1.2290000000002692,1,0.0,0.0,,0.0,0.0,0.0,1566.808,0,8,6,0
63.0,277.0,287.0,34.0,12.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.915,30.296000000000276,3.045999999999367,1.1279999999997017,1,0.0,0.0,,0.0,0.0,0.0,1647.723,0,8,6,0
1.0,275.0,289.0,1.0,15.0,23.8,40.0,1010.2,0,45.1,292,3.4,Imola,4.909,63,5.0,0.0,0.0,90.945,7.952999999999989,0.5289999999999964,0.9910000000000139,1,0.0,0.0,,0.0,0.0,0.0,3415.635,0,9,7,0
2.0,276.0,284.0,2.0,15.0,23.8,40.0,1010.2,0,45.1,292,3.4,Imola,4.909,63,5.0,0.0,0.0,83.63,10.451999999999998,0.7400000000000091,0.6400000000000148,1,0.0,0.0,,0.0,0.0,0.0,3499.265,0,9,7,0
3.0,277.0,286.0,3.0,15.0,23.8,40.0,1010.2,0,45.1,292,3.4,Imola,4.909,63,5.0,0.0,0.0,82.737,11.931000000000012,0.5389999999999873,0.5729999999999791,1,0.0,0.0,,0.0,0.0,0.0,3582.002,0,9,7,0
4.0,277.0,290.0,4.0,15.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.11,12.822999999999979,0.8439999999999372,0.8970000000000482,1,0.0,0.0,,0.0,0.0,0.0,63.834,0,9,7,0
5.0,276.0,286.0,5.0,15.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.917,13.512,1.092999999999961,0.9019999999999868,1,0.0,0.0,,0.0,0.0,0.0,145.751,0,9,7,0
6.0,275.0,289.0,6.0,15.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.798,14.333000000000027,1.349999999999966,1.275000000000034,1,0.0,0.0,,0.0,0.0,0.0,227.549,0,9,7,0
7.0,274.0,288.0,7.0,15.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.064,14.901000000000067,0.9519999999999982,1.4389999999999645,1,0.0,0.0,,0.0,0.0,0.0,309.613,0,9,7,0
8.0,275.0,288.0,8.0,15.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.111,15.80600000000004,1.1369999999999436,1.6119999999999663,1,0.0,0.0,,0.0,0.0,0.0,391.724,0,9,7,0
9.0,275.0,288.0,9.0,14.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.127,16.73899999999992,1.9930000000000518,1.6200000000000045,1,0.0,0.0,,0.0,0.0,0.0,473.851,0,9,7,0
12.0,272.0,286.0,2.0,20.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.703,46.03800000000001,2.25,,1,0.0,0.0,,0.0,0.0,0.0,747.206,0,9,7,0
13.0,276.0,288.0,3.0,19.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.245,45.847999999999956,1.3019999999999072,2.3799999999998818,1,0.0,0.0,,0.0,0.0,0.0,828.451,0,9,7,0
14.0,280.0,290.0,4.0,19.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.482,46.927999999999884,0.2899999999999636,1.7840000000001055,1,0.0,0.0,,0.0,0.0,0.0,910.933,0,9,7,0
15.0,275.0,289.0,5.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.217,47.91399999999999,2.533000000000129,1.571999999999889,1,0.0,0.0,,0.0,0.0,0.0,993.15,0,9,7,0
16.0,275.0,287.0,6.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.992,48.63000000000011,1.9629999999999654,2.091999999999871,1,0.0,0.0,,0.0,0.0,0.0,1075.142,0,9,7,0
17.0,276.0,287.0,7.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.129,49.7349999999999,1.9079999999999018,2.2519999999999527,1,0.0,0.0,,0.0,0.0,0.0,1157.271,0,9,7,0
18.0,275.0,286.0,8.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.003,50.88200000000006,1.93100000000004,2.5049999999998818,1,0.0,0.0,,0.0,0.0,0.0,1239.274,0,9,7,0
19.0,275.0,287.0,9.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.977,51.60400000000004,1.9179999999998927,2.6690000000000964,1,0.0,0.0,,0.0,0.0,0.0,1321.251,0,9,7,0
