oes LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit_Name,Circuit_CircuitLength,Circuit_Number_of_Laps,Circuit_NumberOfTurns,Circuit_AverageAngleAbs,Circuit_AverageAngle,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,mode
0.8392857142857142,7,0.8392857142857142,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,2.2830272338549924,-2.4730169942608544,-1.6161217957758611,0.0469933445484205,0,0.0,0.0,0.0,0.0,1.0,0.0,0.5712514541260997,0,0,0,0
0.8571428571428571,7,0.8571428571428571,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,4.43891727792972,-1.0382419458129233,0.5988114800855359,1.6981475360381904,0,0.0,0.0,0.0,0.0,1.0,0.0,0.7086246109281213,0,0,0,0
0.8749999999999999,7,0.8749999999999999,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,4.169790561140708,0.4527357424438845,2.900507553528752,1.65066225526905,0,0.0,0.0,0.0,0.0,1.0,0.0,0.8433364306574044,0,0,0,0
0.8928571428571428,7,0.8928571428571428,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,3.3830239640724318,0.6797182543945487,3.2509116947925585,1.6652007565399471,0,0.0,0.0,0.0,0.0,0.0,1.0,0.970268082228905,0,0,0,0
0.9107142857142856,7,0.9107142857142856,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.4534938743003452,0.7756012907748714,3.3989310850789605,1.616233280563074,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0592612218781954,0,0,0,0
0.9285714285714284,7,0.9285714285714284,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7416042355226428,0.7434448932640519,3.349289662226237,1.6479989782618567,1,0.0,0.0,0.0,0.0,0.0,0.0,1.145405299217696,0,0,0,0
0.9464285714285712,7,0.9464285714285712,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.9102518646041802,0.7340947931613682,3.334855449788216,1.669003135763088,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2298816558906671,0,0,0,0
0.9642857142857142,7,0.9642857142857142,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.964134734157235,0.6995599628706612,3.2815423225005214,1.7514453785804491,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3138251762847362,0,0,0,0
0.9821428571428572,7,0.9821428571428572,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-1.02329083827509,0.6836931841559536,3.2570479906580823,1.7907813216907198,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3971837145007215,0,0,0,0
1.0,7,1.0,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-1.0732427511525664,0.6768995599079958,3.246560336564308,1.7951871284049763,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4800482888353756,0,0,0,0
0.0,7,0.0,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,3.407280843070516,-2.4730169942608544,-1.6161217957758611,-1.615596745483719,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7884253719039941,1,1,0,2
0.0714285714285714,7,0.0714285714285714,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,4.100279741877426,0.673586762602004,0.4377775461061763,1.3425370845257731,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1909784277019423,1,1,0,0
0.0892857142857142,7,0.0892857142857142,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,3.965284937018524,0.6485862429732051,0.3561450413430641,1.4118282352686295,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0582889207536183,1,1,0,0
0.1071428571428571,7,0.1071428571428571,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,2.697886978616682,0.643333606418111,0.2562171348773572,1.3736064202257174,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0618675563534035,1,1,0,0
0.125,7,0.125,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.0146648815168341,0.5170730402160703,0.0705633192865004,1.2728643154224648,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1552001829217982,1,1,0,0
0.1428571428571428,7,0.1428571428571428,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.2427562456924896,0.545225258832104,0.104308371176538,1.264792979577196,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2462772623238069,1,1,0,0
0.1607142857142857,7,0.1607142857142857,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.2940504364591877,0.5631932400891135,0.0573153685798678,1.2837216678332874,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3368471043428743,1,1,0,0
0.1785714285714285,7,0.1785714285714285,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.3731489549311996,0.6043790406863452,0.1641123122784086,1.2875614821166437,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4266347578742292,1,1,0,1
0.1964285714285714,7,0.1964285714285714,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.4186905261726602,0.6334417956762219,0.258008201010972,1.340882894715009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5159720604581131,1,1,0,0
0.2142857142857142,7,0.2142857142857142,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.509965422639757,0.6607107860824873,0.4571208930638686,1.3276509245443453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6044067649325395,1,1,0,1
