Unnamed: 0.1,Unnamed: 0,Time_x,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,TyreLife,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_2,status_4,status_6,status_12,status_14,status_16,status_21,status_24,status_26,status_41,status_67,status_71,status_124,status_126,status_167,status_671,status_712,status_6712,Driver_idx,Team_idx,TimeSinceLastWeatherMeasurement
296,296,0 days 02:14:31.914000,36.0,NO_PIT,NO_PIT,284.0,262.0,3.0,0 days 02:12:52.064000,4,10.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,3.0,0.0,0.0,99.85,121.70299999999996,20.84900000000016,4.576999999999771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:14:23.431000
297,297,0 days 02:16:38.215000,37.0,NO_PIT,NO_PIT,220.0,285.0,4.0,0 days 02:14:31.914000,4,10.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,3.0,0.0,0.0,126.301,119.14699999999992,19.93199999999979,5.574000000000069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:16:29.732000
298,298,0 days 02:18:58.285000,38.0,NO_PIT,NO_PIT,237.0,250.0,5.0,0 days 02:16:38.215000,4,10.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,3.0,0.0,0.0,140.07,121.30700000000024,20.626000000000204,5.184999999999945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:18:49.802000
299,299,0 days 02:21:10.185000,39.0,NO_PIT,NO_PIT,244.0,242.0,6.0,0 days 02:18:58.285000,4,10.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,3.0,0.0,0.0,131.9,120.49299999999994,21.300000000000185,4.927000000000589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:21:01.702000
300,300,0 days 02:23:20.085000,40.0,NO_PIT,NO_PIT,256.0,274.0,7.0,0 days 02:21:10.185000,4,10.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,3.0,0.0,0.0,129.9,118.89500000000044,20.72400000000016,4.641999999999825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:23:11.602000
308,308,0 days 02:37:16.355000,48.0,NO_PIT,NO_PIT,204.0,172.0,48.0,0 days 02:35:17.058000,4,10.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,119.297,118.77499999999964,11.769000000000233,5.826000000000022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:37:07.872000
309,309,0 days 02:39:41.478000,49.0,NO_PIT,NO_PIT,219.0,145.0,49.0,0 days 02:37:16.355000,4,10.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,145.123,163.45800000000054,12.222999999999956,5.666999999999462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:39:32.995000
310,310,0 days 02:42:01.048000,50.0,NO_PIT,NO_PIT,265.0,170.0,50.0,0 days 02:39:41.478000,4,11.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,139.57,179.29600000000028,6.40900000000056,5.893000000000029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0 days 00:41:52.565000
322,322,0 days 01:23:39.022000,5.0,0 days 01:21:19.691000,NO_PIT,197.0,187.0,5.0,0 days 01:21:17.581000,4,6.0,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,141.441,52.01700000000005,7.544000000000096,6.802999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:23:30.926000
323,323,0 days 01:25:58.403000,6.0,NO_PIT,NO_PIT,231.0,149.0,6.0,0 days 01:23:39.022000,4,6.0,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,139.381,50.97500000000002,8.075000000000045,7.033999999999992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:25:50.307000
351,351,0 days 02:10:56.940000,34.0,0 days 02:08:32.258000,NO_PIT,258.0,119.0,1.0,0 days 02:08:30.129000,4,6.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,146.811,142.52599999999984,51.26999999999998,5.454000000000178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:10:48.457000
352,352,0 days 02:12:39.302000,35.0,NO_PIT,NO_PIT,259.0,213.0,2.0,0 days 02:10:56.940000,4,6.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,102.362,121.44000000000004,26.759999999999764,6.070999999999913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:12:30.819000
353,353,0 days 02:14:18.668000,36.0,NO_PIT,NO_PIT,262.0,249.0,3.0,0 days 02:12:39.302000,4,6.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,99.366,83.92299999999977,23.7199999999998,9.450000000000273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:14:10.185000
354,354,0 days 02:16:30.409000,37.0,NO_PIT,NO_PIT,228.0,271.0,4.0,0 days 02:14:18.668000,4,6.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,131.741,86.80699999999979,7.237999999999829,4.994999999999891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:16:21.926000
355,355,0 days 02:18:49.640000,38.0,NO_PIT,NO_PIT,222.0,212.0,5.0,0 days 02:16:30.409000,4,6.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,139.231,88.12800000000016,6.994000000000142,4.90099999999984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:18:41.157000
356,356,0 days 02:21:01.620000,39.0,NO_PIT,NO_PIT,227.0,238.0,6.0,0 days 02:18:49.640000,4,6.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,131.98,87.39399999999978,7.250999999999294,4.963999999999942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:20:53.137000
357,357,0 days 02:23:13.449000,40.0,NO_PIT,NO_PIT,224.0,242.0,7.0,0 days 02:21:01.620000,4,6.0,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,131.829,87.72500000000036,7.095000000000255,4.973999999999251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0 days 00:23:04.966000
379,379,0 days 01:23:41.639000,5.0,0 days 01:21:22.068000,NO_PIT,200.0,190.0,5.0,0 days 01:21:19.555000,4,7.0,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,142.084,58.82000000000005,6.802999999999997,2.4400000000000546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0 days 00:23:33.543000
